Ano de lancamento,Classificacao,Genero,Nome,Plataforma
2006.0,0,1,SpongeBob SquarePants: Creature from the Krusty Krab,3
2007.0,3,2,Need for Speed: ProStreet,14
2006.0,0,8,Disney's American Dragon Jake Long: Attack of the Dark Dragon,3
2006.0,99,1,Ultimate Ghosts 'n Goblins (JP sales),16
1999.0,99,11,Pokemon Stadium,11
2010.0,99,6,Kane & Lynch 2: Dog Days,5
2001.0,2,2,Arctic Thunder,13
2015.0,99,3,The Elder Scrolls Online,9
2006.0,3,2,Biker Mice From Mars,6
2016.0,99,8,Period Cube: Torikago no Amadeus,22
2002.0,0,2,Rayman Arena,19
2008.0,99,5,Momotarou Dentetsu 20-Shuunen,3
2013.0,99,3,Metal Max 4: Gekkou no Diva,10
2002.0,0,1,Rugrats: Royal Ransom,19
2010.0,99,0,"NewU Fitness First Mind Body, Yoga & Pilates Workout",0
2004.0,0,1,Tak 2: The Staff of Dreams,19
2009.0,0,0,World Cup of Pool,3
1998.0,99,0,NBA Live 2000,12
2003.0,2,7,The Sims: Bustin' Out,13
2002.0,0,2,Colin McRae Rally 3,13
2008.0,2,3,Baroque,0
2011.0,99,10,Monkey Island: Special Edition Collection,4
2010.0,0,5,Kinect Adventures!,4
2004.0,1,8,Silent Hill 4: The Room,13
2000.0,99,0,Mario Tennis,11
2006.0,99,6,Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,6
2005.0,3,3,Atelier Iris 2: The Azoth Of Destiny,6
2012.0,2,8,Earth Defense Force 2017 Portable,22
2003.0,0,2,Freekstyle,8
2005.0,99,3,Mega Man Battle Network 5: Double Team DS (US sales),3
2015.0,99,8,Monster Hunter Diary: Poka Poka Airou Village DX,10
2000.0,99,2,Moto Racer World Tour,12
2000.0,99,0,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,12
2010.0,2,3,Hyperdimension Neptunia,5
2008.0,2,8,Lost: Via Domus,14
2013.0,99,9,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,10
2012.0,1,8,Darksiders II,5
0.0,0,7,Charm Girls Club: My Fashion Mall,3
2010.0,3,0,Shaun White Skateboarding,0
2006.0,0,0,FIFA Street 2,6
2008.0,2,9,FaceBreaker,5
2003.0,2,9,Def Jam Vendetta,19
2006.0,0,4,Bejeweled 2 Deluxe,14
2011.0,3,8,Skylanders: Spyro's Adventure,10
2004.0,99,3,Final Fantasy X-2: International + Last Mission,6
2001.0,0,4,Tiny Toon Adventures: Wacky Stackers,8
2008.0,0,0,Madden NFL 09,4
2002.0,0,5,Shrek Super Party,13
2003.0,2,6,Metal Arms: Glitch in the System,13
2016.0,0,0,FIFA 17,14
2000.0,1,8,Dino Crisis 2,12
2009.0,0,7,Pony Friends 2,0
2008.0,99,11,Nobunaga no Yabou: Kakushin with Power-Up Kit,6
2006.0,0,7,Horsez,3
2016.0,99,3,Atelier Firis: The Alchemist of the Mysterious Journey,9
1995.0,99,4,Block Kuzushi,7
2014.0,99,8,Sleeping Dogs,17
2006.0,0,0,NFL Head Coach,6
2015.0,99,6,Call of Duty: Black Ops 3,5
2008.0,0,11,Hotel Giant 2,14
2014.0,99,3,Transformer: Rise of the Dark Spark (3DS),10
1996.0,99,8,Batman Forever: The Arcade Game,12
2003.0,1,6,SOCOM II: U.S. Navy SEALs,6
2016.0,99,11,Stellaris,14
1995.0,99,0,Derby Stallion III,7
2011.0,99,10,Okashi na Shima no Peter Pan: Sweet Never Land,16
2010.0,99,10,Hakuouki: Reimeiroku,6
2007.0,99,3,Warriors of the Lost Empire (JP sales),16
2004.0,2,8,King Arthur,13
2003.0,2,1,X2: Wolverine's Revenge,19
2005.0,1,2,Big Mutha Truckers 2,6
2009.0,2,10,Shutter Island,14
2010.0,0,2,MotoGP 09/10,4
2000.0,99,5,Midway's Greatest Arcade Hits Volume 1,11
2002.0,0,0,Home Run King,19
2007.0,99,4,Diner Dash: Sizzle & Serve,3
2009.0,99,11,Kidou Senshi Gundam: Senjou no Kizuna Portable,16
2005.0,99,11,Metal Gear Ac!d 2,16
2012.0,2,7,Armored Core V,4
1990.0,99,0,Extra Bases,2
2009.0,2,5,DJ Hero,0
2015.0,1,10,Rise of the Tomb Raider,17
2000.0,99,0,International Superstar Soccer 2000,6
2015.0,99,3, Fire Emblem Fates,10
2007.0,99,5,Cabbage Patch Kids: The Patch Puppy Rescue,8
2011.0,0,5,BIT.TRIP SAGA,10
2007.0,99,11,Super Robot Taisen OG: Original Generations Gaiden,6
2008.0,99,10,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,0
2006.0,99,0,FIFA Soccer 07,6
2002.0,99,0,World Fantasista,6
2016.0,99,0,Dead or Alive Xtreme 3: Venus,22
2011.0,99,5,Just Dance 2: Extra Songs,0
2009.0,0,0,Bass Pro Shops: The Strike,0
2010.0,2,0,River City Soccer Hooligans,3
2012.0,99,8,Digimon World Re:Digitize,16
2003.0,99,2,Starsky & Hutch,19
2009.0,0,8,Space Camp,0
2010.0,99,0,Captain Tsubasa: New Kick Off,3
2008.0,2,7,The Sky Crawlers: Innocent Aces,0
2007.0,99,3,Ar tonelico 2: Melody of Metafalica,6
2008.0,2,6,Fracture,4
1995.0,99,11,Dai-4-Ji Super Robot Taisen,7
2005.0,0,7,Harvest Moon: Magical Melody,19
2008.0,99,9,Sengoku Basara X,6
2013.0,99,10,D.C. III: Da Capo III,16
2012.0,99,8,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,16
2012.0,2,8,Marvel Avengers: Battle for Earth,18
2002.0,0,0,ESPN NFL Primetime 2002,13
0.0,0,2,GRID,3
2012.0,1,6,Tom Clancy's Ghost Recon: Future Soldier,14
1998.0,99,1,RockMan & Forte,7
2010.0,0,4,I Spy: Universe,3
2012.0,99,10,Tokushu Houdoubu,22
2000.0,2,9,Contender 2,12
2004.0,2,3,Arc the Lad: End of Darkness,6
2003.0,2,3,Phantasy Star Online Episode III: C.A.R.D. Revolution,19
2011.0,1,8,Hunted: The Demon's Forge,14
2006.0,99,10,Mystereet,6
1995.0,99,0,Jikkyou Powerful Pro Yakyuu 2,7
1994.0,99,9,Super Fire ProWrestling Special,7
2003.0,2,0,Cabela's Dangerous Hunts,13
2016.0,1,10,Rise of the Tomb Raider,14
2003.0,99,11,Dai-2-Ji Super Robot Taisen α,6
2006.0,0,2,Cars,16
2006.0,0,8,Happy Feet,3
1995.0,99,3,Terranigma,7
2015.0,99,8,Paranormal Pursuit: The Gifted One,14
2002.0,99,1,Rocket Power: Beach Bandits,8
2008.0,99,9,Katekyoo Hitman Reborn! Battle Arena,16
2006.0,0,8,SpongeBob SquarePants: The Yellow Avenger,16
2000.0,99,0,World Soccer Jikkyou Winning Eleven 2000: U-23 Medal heno Chousen,12
2008.0,99,2,Speed Racer: The Videogame,3
2007.0,1,3,Hellgate: London,14
2005.0,1,6,Chicago Enforcer,13
2003.0,0,1,Disney's Aladdin,8
2009.0,99,8,Scooby-Doo! First Frights,3
2004.0,0,1,Tak 2: The Staff of Dreams,13
2007.0,99,1,Donkey Kong Jungle Climber,3
2001.0,2,8,Project Eden,6
2007.0,99,3,Eyeshield 21: Field Saikyou no Senshi Tachi,0
2006.0,2,7,Trauma Center: Second Opinion,0
2007.0,99,8,Kekkaishi: Kokubourou no Kage,0
2008.0,0,7,Dance Dance Revolution Universe 3,4
2002.0,99,3,Dungeons & Dragons: Eye of the Beholder,8
2010.0,1,3,NieR,5
2001.0,0,1,Lady Sia,8
2015.0,99,8,New Atelier Rorona: Hajimari no Monogatari,10
2002.0,0,5,Space Channel 5: Ulala's Cosmic Attack,8
2006.0,99,10,Kamaitachi no Yoru × 3,6
2006.0,99,5,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),3
2003.0,99,0,Championship Manager 03/04,14
2012.0,0,5,Mario Party 9,0
2012.0,1,6,Doom 3 BFG Edition,14
2006.0,2,3,Guild Wars: Factions,14
2011.0,99,8,Tom Clancy's Splinter Cell Trilogy,5
1999.0,99,6,Jet Force Gemini,11
2002.0,99,8,Resident Evil Zero,19
2009.0,0,1,New Super Mario Bros. Wii,0
2002.0,0,1,Crash Bandicoot: The Wrath of Cortex,13
2009.0,2,8,inFAMOUS,5
2015.0,0,0,Rugby World Cup 2015,9
1999.0,99,0,NCAA Football 2000,12
2005.0,0,0,NBA Live 06,13
2007.0,99,5,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,3
2001.0,0,11,Advance Wars,8
0.0,99,11,Valkyria Chronicles III: Unrecorded Chronicles,16
2006.0,3,11,Worms: Open Warfare,16
2001.0,99,10,Rugrats: Totally Angelica,12
2008.0,0,0,Backyard Baseball '09,6
1988.0,99,3,Dragon Warrior III,1
2008.0,99,9,Gundam Battle Universe,16
2001.0,0,0,All-Star Baseball 2002,6
2010.0,3,1,Ben 10 Ultimate Alien: Cosmic Destruction,6
2003.0,2,9,UFC: Tapout 2,13
2015.0,0,1,Kirby and the Rainbow Curse,18
2008.0,0,0,Gold's Gym: Cardio Workout,0
2006.0,1,6,25 to Life,6
2003.0,2,8,Batman: Rise of Sin Tzu,13
1998.0,99,1,Chameleon Twist 2,11
2009.0,0,2,Ski-Doo Snowmobile Challenge,5
1997.0,99,6,Xevious 3D/G+,12
2006.0,99,9,Saint Seiya: The Hades,6
2003.0,0,0,NFL Blitz Pro,13
2005.0,0,0,Tiger Woods PGA Tour 06,4
2003.0,2,6,Vietcong,14
2007.0,1,2,Driver: Parallel Lines,0
2004.0,1,8,The Suffering,6
2000.0,99,1,Banjo-Tooie,11
2002.0,99,0,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,6
2011.0,2,8,Aliens: Infestation,3
2006.0,1,11,Full Spectrum Warrior: Ten Hammers,13
2004.0,0,1,Tak 2: The Staff of Dreams,8
2012.0,1,3,Dragon's Dogma,5
2006.0,2,8,Genji: Days of the Blade,5
2009.0,3,8,Harry Potter and the Half-Blood Prince,5
2008.0,2,5,AC/DC LIVE: Rock Band Track Pack,5
2008.0,2,5,Guitar Hero: Aerosmith,6
1996.0,99,0,Olympic Summer Games: Atlanta 1996,12
2008.0,99,1,Secret Agent Clank(US sales),16
2007.0,0,0,Dave Mirra BMX Challenge,0
2003.0,99,2,SX Superstar,19
2004.0,99,1,Densetsu no Stafi 3,8
2014.0,3,7,A-Train: City Simulator,10
2001.0,2,8,KISS Pinball,12
2001.0,1,8,Extermination,6
2011.0,2,5,Dance Central 2,4
2007.0,0,7,Bratz: The Movie,0
1998.0,99,4,The Next Tetris,12
2008.0,99,1,Shin Chan: ¡Aventuras de Cine!,3
2009.0,99,11,Yu-Gi-Oh! 5D's Tag Force 4,16
1995.0,99,11,Carnage Heart,12
2010.0,0,7,My Pet Chimp,3
2009.0,99,0,PES 2009: Pro Evolution Soccer,0
2001.0,0,1,Klonoa 2: Lunatea's Veil,6
2007.0,0,7,Petz Dogz 2,3
2013.0,99,8,Onechanbara Z Kagura,5
2004.0,2,3,Shining Force: Resurrection of the Dark Dragon,8
2011.0,2,0,Cabela's Survival: Shadows of Katmai,0
1994.0,99,6,Gokujou Parodius,7
2008.0,0,3,Monster Rancher DS,3
1996.0,99,6,Alien Trilogy,12
2008.0,0,1,George of the Jungle and the Search for the Secret,0
2009.0,0,0,FIFA Soccer 10,16
2010.0,99,2,Sonic & Sega All-Stars Racing,0
2012.0,99,10,The Walking Dead: Season One,5
2007.0,2,9,Dragon Ball Z: Budokai Tenkaichi 3,6
2009.0,1,6,Call of Juarez: Bound in Blood,5
2006.0,0,6,Gradius Collection,16
2015.0,99,8,Psychedelica of the Black Butterfly,22
2010.0,0,2,TrackMania: Build to Race,0
2007.0,99,0,Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,6
2009.0,99,9,Bleach: Heat the Soul 6,16
2007.0,0,4,Arkanoid DS,3
2014.0,1,3,Dragon Age: Inquisition,9
2008.0,2,0,Don King Presents: Prizefighter,4
2008.0,2,6,Lost Planet: Extreme Condition,5
2011.0,2,11,Stronghold 3,14
2009.0,0,5,Disney Stitch Jam,3
2012.0,1,3,Kingdoms of Amalur: Reckoning,5
2008.0,2,10,Time Hollow,3
2009.0,99,8,Avatar: The Game,0
2001.0,2,0,Dave Mirra Freestyle BMX 2,19
2008.0,0,2,Jeep Thrills,0
2008.0,0,11,Farm Frenzy,14
2011.0,99,10,Nisenochigiri: Omoide no Saki e,16
1997.0,99,7,Momotarou Dentetsu 7,12
2000.0,99,5,Unison: Rebels of Rhythm & Dance,6
2001.0,2,9,Knockout Kings 2001,6
2012.0,99,8,Mame Goma: Shiro to Kuro no Meikyuu,10
2011.0,2,7,Omerta: City of Gangsters,4
2010.0,0,3,Fossil Fighters: Champions,3
0.0,1,6,Unreal Championship 2: The Liandri Conflict,13
2004.0,0,11,Yu Yu Hakusho: Tournament Tactics,8
1999.0,99,0,Jikkyou Powerful Pro Yakyuu 6,11
2008.0,1,3,Fallout 3,14
2015.0,1,6,Tom Clancy's Rainbow Six: Siege,14
2002.0,0,5,Namco Museum,19
2008.0,2,5,Rock Band Track Pack Volume 1,6
2005.0,1,8,Fatal Frame III: The Tormented,6
1994.0,99,3,"Lunar 2: Eternal Blue(sales, but wrong system)",20
2008.0,99,0,Power Pro Kun Pocket 11,3
2006.0,2,2,Juiced: Eliminator,16
2004.0,2,9,Street Fighter Anniversary Collection,6
1998.0,0,6,Strikers 1945,12
2010.0,2,3,Final Fantasy XIII,4
1996.0,99,10,Casper,12
2001.0,1,8,Silent Hill 2,6
2005.0,0,2,GripShift,16
2003.0,0,1,Mega Man Zero 2,8
2003.0,0,2,NASCAR Thunder 2004,13
2005.0,99,0,Tony Hawk's American Wasteland (Weekly american sales),6
2010.0,99,0,Gummy Bears Mini Golf,0
2013.0,0,8,Moshi Monsters: Katsuma Unleashed,10
2002.0,0,0,NBA Courtside 2002,19
1999.0,99,4,Mr. Driller,12
2010.0,0,5,Learning to Spell,3
2014.0,2,10,Phoenix Wright: Ace Attorney Trilogy,10
1998.0,99,4,Tetris DX,2
1999.0,99,5,Namco Museum 64,11
2011.0,3,8,Puss in Boots,0
2011.0,2,5,Casino Chaos With Las Vegas Players Collection,14
0.0,99,0,PES 2009: Pro Evolution Soccer,16
1997.0,99,0,Tiger Woods 99 PGA Tour Golf,12
2003.0,0,0,NFL Blitz Pro,19
2013.0,0,2,F1 2013,5
2009.0,99,8,Avatar: The Game,5
2005.0,0,0,NBA Street V3,6
2006.0,3,0,MLB SlugFest 2006,13
2005.0,0,2,Ford vs. Chevy,6
1995.0,99,3,Tales of Phantasia,7
2007.0,1,8,Hitman Trilogy,6
2011.0,99,10,Sangoku Koi Senki: Otome no Heihou!,6
2014.0,99,3,Medabots 8,10
2004.0,2,8,The Incredibles,19
1987.0,99,0,Volleyball,1
2004.0,99,5,The Fairly Odd Parents: Game Boy Advance Video Volume 2,8
2011.0,99,8,Jewel Quest 5: The Sleepless Star,14
2009.0,0,8,Phineas and Ferb,3
2010.0,99,5,Sekai no Hate Made Itte Q! Chinjuu Hunter Mono no Daibouken,3
2009.0,99,5,The Ultimate Red Ball Challenge,0
2001.0,0,2,SplashDown,6
2016.0,99,5,Utawarerumono: Futari no Hakuoro,5
2002.0,99,10,"Ed, Edd n Eddy: Jawbreakers!",8
2007.0,3,5,Boogie,3
1999.0,99,6,Duke Nukem: Zero Hour,11
2010.0,99,9,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,3
2010.0,2,5,Guitar Hero: Warriors of Rock,5
2003.0,99,9,Zatch Bell! Electric Arena,8
2002.0,0,0,Kelly Slater's Pro Surfer,13
1999.0,99,7,Dance Dance Revolution 2nd ReMIX,12
2010.0,2,5,Data East Arcade Classics,0
2010.0,99,0,Soccer Tsuku DS: World Challenge 2010,3
2008.0,2,9,Guilty Gear XX Accent Core Plus,16
2007.0,3,8,Ben 10: Protector of Earth,6
2016.0,2,9,Naruto Shippuden: Ultimate Ninja Storm 4,17
2007.0,3,5,SingStar Pop,6
2016.0,99,8,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,22
2006.0,2,6,Lost Planet: Extreme Condition,4
1999.0,99,8,Barbie: Race & Ride,12
2002.0,0,2,Jeremy McGrath Supercross World,19
1996.0,99,4,Saturn Bomberman,23
2015.0,1,8,Resident Evil: Revelations 2,5
0.0,0,0,All-Star Baseball 2005,13
1997.0,99,3,Final Fantasy VII International,12
2008.0,1,6,SOCOM: U.S. Navy SEALs Confrontation,5
2007.0,3,3,InuYasha: Secret of the Divine Jewel,3
2005.0,2,8,Dynasty Warriors 5,13
2013.0,99,0,Soccer Tsuku: Pro Soccer Club o Tsukurou!,5
2012.0,0,8,GoGo's Crazy Bones,3
2003.0,0,0,MLB SlugFest 20-04,13
2009.0,0,5,Storybook Workshop,0
2007.0,0,6,The Monkey King: The Legend Begins,0
2000.0,2,7,GunGriffon Blaze,6
2013.0,0,0,NCAA Football 14,5
2005.0,99,5,Yu-Gi-Oh! GX: Duel Academy,8
2014.0,3,10,Pac-Man and the Ghostly Adventures 2,5
2011.0,0,5,Hasbro Family Game Night Fun Pack,4
2010.0,2,5,Def Jam Rapstar,5
2004.0,2,10,Shaman King: Power of Spirit,6
2009.0,3,8,Chaotic: Shadow Warriors,4
2008.0,99,8,Chokkan! Asonde Relaxuma,3
1998.0,99,10,Yarudora Series Vol.1: Double Cast,12
2016.0,1,10,Life is Strange,9
2009.0,3,8,The Secret Saturdays: Beasts of the 5th Sun,0
2005.0,3,1,Shadow The Hedgehog,19
2014.0,1,8,Assassin's Creed: Unity,17
2001.0,99,5,Space Venus starring Morning Musume,6
1994.0,99,2,Virtua Racing,20
2006.0,2,8,Dynasty Warriors Vol. 2,16
2007.0,0,7,Zoo Hospital,3
2008.0,3,7,Spitfire Heroes: Tales of the Royal Air Force,3
2009.0,3,0,Tony Hawk: RIDE,5
2004.0,99,5,Strawberry Shortcake: Game Boy Advance Video Volume 1,8
2009.0,0,0,Madden NFL 10,16
2010.0,99,3,Ken to Mahou to Gakuen Mono. 2G,5
2008.0,2,0,Cabela's Trophy Bucks,0
2008.0,0,0,MLB Power Pros 2008,3
1993.0,99,9,Super Street Fighter II,20
1998.0,99,8,Fear Effect,12
2008.0,3,5,Block Party,0
2009.0,99,11,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,6
2007.0,99,8,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",5
2013.0,99,3,The Legend of Heroes: Trails in the Sky Second Chapter,5
2010.0,99,2,TrackMania Turbo: Build to Race,3
2006.0,0,4,PQ2: Practical Intelligence Quotient,16
2016.0,0,0,Madden NFL 17,4
2009.0,3,8,Tornado Outbreak,4
2003.0,0,1,X2: Wolverine's Revenge,8
2010.0,2,7,Apache: Air Assault,5
2005.0,99,0,Backyard NFL Football 2006,6
2011.0,99,0,Pro Yaky? Spirits 2011,16
2005.0,0,2,Need for Speed Underground Rivals,16
0.0,1,8,Metal Gear Solid 2: Substance,13
2002.0,0,1,Super Ghouls 'n Ghosts,8
2004.0,2,0,Cabela's Big Game Hunter 2005 Adventures,19
2002.0,99,0,WWE SmackDown! Shut Your Mouth,6
2010.0,99,3,Pokemon Black/Pokemon White,3
1997.0,99,6,Turok: Dinosaur Hunter,11
2009.0,0,2,Cars: Race-O-Rama,3
2015.0,2,8,Samurai Warriors 4-II,22
1994.0,99,11,Warcraft: Orcs & Humans,14
2000.0,0,2,Sega GT,21
2010.0,0,0,EA Sports Active 2,4
2008.0,2,3,Warhammer Online: Age of Reckoning,14
2005.0,0,0,EyeToy: Kinetic,6
2002.0,0,5,Sega Smash Pack,8
2002.0,2,3,Neverwinter Nights,14
2010.0,99,5,Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,6
0.0,2,2,Smashing Drive,19
1993.0,99,0,J-League Soccer: Prime Goal,7
2008.0,1,3,Shin Megami Tensei: Persona 4,6
2007.0,0,2,Cars Mater-National Championship,0
2010.0,99,10,Ore no Yome: Anata Dake no Hanayome,4
2007.0,99,5,Left Brain Right Brain: Use Both Hands Train Both Sides,3
2008.0,3,5,Karaoke Revolution Presents American Idol Encore 2,4
2002.0,0,4,Sneakers,13
2006.0,3,10,Snoopy vs the Red Baron,16
2010.0,99,6,Kane & Lynch 2: Dog Days,4
2000.0,99,10,In Cold Blood,12
2001.0,0,0,NFL Quarterback Club 2002,19
1998.0,99,0,FIFA 2000,12
2010.0,2,6,Attack of the Movies 3D,0
1998.0,99,3,Tales of Phantasia,12
2007.0,2,10,Apollo Justice: Ace Attorney,3
2012.0,99,3,Bravely Default: Flying Fairy,10
2011.0,99,3,Chou Jigen Game Neptune Mk-II,5
2010.0,2,8,Tom Clancy's HAWX 2,5
0.0,2,8,Legacy of Kain: Soul Reaver,12
2002.0,2,3,Metal Dungeon,13
2009.0,0,2,Fuel,4
2008.0,3,0,NHL 2K9,0
1995.0,99,7,Princess Maker 2,23
2005.0,2,9,Naruto: Ultimate Ninja 3,6
2011.0,3,9,Cartoon Network: Punch Time Explosion,10
2003.0,2,11,Worms 3D,19
2002.0,99,8,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,6
2009.0,1,11,Stormrise,14
2007.0,0,7,Pony Friends,3
2014.0,1,8,Middle-Earth: Shadow of Mordor,4
2016.0,1,10,Zero Escape: Zero Time Dilemma,22
2006.0,0,1,Mega Man ZX,3
2004.0,2,7,Armored Core: Nexus,6
2011.0,99,8,SpongeBob's Surf & Skate Roadtrip,4
2007.0,0,7,MiniCopter: Adventure Flight,0
2002.0,1,6,Unreal Championship,13
2008.0,1,6,Brothers in Arms: Hell's Highway,4
2009.0,3,3,Dungeon Raiders,3
1995.0,99,8,Cyberia,12
2006.0,99,3,Tales of the Tempest,3
2007.0,2,0,Tony Hawk's Proving Ground,0
2006.0,0,4,Sudoku Gridmaster,3
0.0,1,8,Hitman 2: Silent Assassin,13
2008.0,3,3,Dokapon Kingdom,0
1996.0,99,8,Perfect Weapon,12
2010.0,0,0,Tiger Woods PGA Tour 11,0
1998.0,0,0,ISS Pro Evolution,12
2005.0,0,5,Midway Arcade Treasures 3,6
2006.0,99,5,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,3
2008.0,99,5,Disney Sing It! High School Musical 3: Senior Year,6
2011.0,0,8,Victorious: Time to Shine,4
2008.0,0,2,Ford Racing Off Road,0
1997.0,99,0,FIFA: Road to  World Cup 98,11
2007.0,99,0,Backyard NFL Football,3
2008.0,0,0,Rapala Fishing Frenzy 2009,4
2006.0,99,0,Virtua Pro Football,6
1993.0,99,9,Bishoujo Senshi Sailormoon R,7
2014.0,1,8,Murdered: Soul Suspect,17
1998.0,99,2,S.C.A.R.S,12
1995.0,99,0,Namco Soccer Prime Goal,12
2008.0,1,10,Theresia...,3
2008.0,99,9,Ikki Tousen: Eloquent Fist,16
1995.0,99,11,Warcraft II: Tides of Darkness,14
2009.0,2,3,Marvel: Ultimate Alliance 2,0
2004.0,1,2,Driv3r,13
2008.0,99,10,Otometeki Koi Kakumei * Love Revo!! DS,3
2004.0,1,8,Mafia,13
2008.0,0,7,Imagine: Teacher,3
2000.0,0,4,Fantavision,6
2002.0,0,8,Ice Age,8
2007.0,0,0,NCAA Football 08,13
1991.0,99,1,Sonic the Hedgehog,20
2010.0,0,8,NBA 2K11,4
2011.0,99,5,National Geographic Challenge!,5
2004.0,0,0,Ten Pin Alley 2,8
2007.0,2,5,SingStar Latino,6
2016.0,99,6,Resident Evil 4 HD,17
2014.0,1,8,Middle-Earth: Shadow of Mordor,5
2006.0,0,0,FIFA Street 2,19
2009.0,1,6,Wanted: Weapons of Fate,5
2002.0,2,5,Defender,13
2010.0,99,0,Dancing on Ice,0
2011.0,0,2,F1 2011,22
2005.0,0,0,NCAA March Madness 06,13
2007.0,1,8,Jackass the Game,16
2016.0,2,8,Battlezone,9
2005.0,0,5,Tecmo Classic Arcade,13
2014.0,99,7,Harvest Moon: The Lost Valley,10
2011.0,99,8,Kung Fu Panda 2,4
2010.0,2,9,Fighters Uncaged,4
2008.0,0,0,Tiger Woods PGA Tour 09,5
2007.0,3,10,Lost in Blue 2,3
2011.0,1,8,Metal Gear Solid HD Edition,4
2007.0,2,5,World Series of Poker 2008: Battle for the Bracelets,5
0.0,0,0,Backbreaker,5
2011.0,0,0,Major League Baseball 2K11,5
0.0,99,3,Monster Hunter Frontier Online,5
2011.0,99,11,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,5
2009.0,3,5,Rock Band Country Track Pack,6
2011.0,99,10,Mother Goose no Himitsu no Yakata,16
2001.0,99,7,Seaman: Kindan no Pet - Gaze Hakushi no Jikken Shima,6
2009.0,1,8,Resident Evil 5,5
2003.0,99,5,Momotarou Dentetsu 12,6
2001.0,1,8,Onimusha: Warlords,6
2011.0,2,3,The Last Story,0
2015.0,99,8,Angelique Retour,22
2001.0,0,5,Frequency,6
1997.0,99,9,Dragon Ball GT: Final Bout,12
2008.0,99,5,Who Wants to be a Millionaire: 2nd Edition,3
2009.0,0,7,Imagine: Detective,3
2012.0,1,8,Assassin's Creed III,14
1999.0,99,2,Hot Wheels Turbo Racing,11
1995.0,99,2,Sega Rally Championship,23
2005.0,99,4,Kumamon Bomber: Puzzle de Kumamon Taisou,19
2012.0,0,0,Mario Tennis Open,10
1997.0,99,11,Battle Stations,12
2015.0,99,4,Paddington: Adventures in London,10
2007.0,3,8,Spider-Man: Friend or Foe,3
2007.0,2,9,Legend of the Dragon,16
2007.0,1,6,Halo 2,14
2005.0,1,8,Killer7,19
0.0,0,0,NBA Live 2003,13
2003.0,0,1,Looney Tunes: Back in Action,8
2010.0,2,11,StarCraft II: Wings of Liberty,14
1998.0,99,0,Olympic Hockey 98,11
2007.0,0,7,Cooking Mama 2: Dinner With Friends,3
2006.0,99,7,Portable Island: Tenohira Resort,16
2002.0,0,2,Rally Fusion: Race of Champions,13
2015.0,3,10,Goosebumps: The Game,10
2006.0,1,6,Brothers In Arms: D-Day,16
2004.0,0,4,Ultimate Block Party,16
2003.0,0,2,IHRA Drag Racing 2004,13
2012.0,99,6,James Bond 007: Legends,4
0.0,99,5,Rhythm Heaven,0
2003.0,99,9,MTV Celebrity Deathmatch,13
2011.0,2,8,Ace Combat: Assault Horizon,4
2014.0,2,8,One Piece: Unlimited World Red,5
2000.0,0,1,Mega Man X5,12
2003.0,0,0,Backyard Baseball,19
2006.0,99,4,Quiz Mobile Gundam: Toi Senshi DX,16
2008.0,0,10,Pitfall: The Big Adventure,0
2005.0,99,5,Franklin the Turtle,8
2010.0,2,9,UFC Undisputed 2010,4
2009.0,1,6,The House of the Dead: Overkill,0
1998.0,99,0,Street Sk8er,12
2011.0,1,10,Catherine,5
2002.0,0,0,Mark Davis Pro Bass Challenge,6
2000.0,0,0,Swing Away Golf,6
2015.0,99,8,Adventure Time: Finn & Jake Investigations,18
2013.0,99,5,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,4
2004.0,0,0,NFL Street,6
2006.0,2,3,Enchanted Arms,4
2014.0,0,0,Madden NFL 15,17
2008.0,99,10,Clannad,16
2007.0,3,11,Front Mission,3
2013.0,99,8,One Piece: Pirate Warriors 2,22
2006.0,0,0,FIFA Street 2,16
2008.0,2,2,Need For Speed: Undercover,16
2010.0,0,7,I Love Horses: Rider's Paradise,0
2010.0,99,10,Last Escort: Club Katze,16
2007.0,99,8,Sengoku Basara 2 Heroes,6
2001.0,0,0,FIFA Soccer 2002,12
2012.0,99,8,Jewel Quest 5: The Sleepless Star,3
2016.0,99,5,Super Robot Wars OG: The Moon Dwellers,9
2001.0,0,0,ESPN Final Round Golf 2002,8
2004.0,0,2,Monster Trucks,8
2015.0,0,2,Ride,9
2010.0,1,6,Call of Duty: Black Ops,5
